testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,2027.9950333333334,380.36446932099153,2022.5,1602.6000000000001,1656.5,1713.95,2207.325,2586.34,2970.65,1131.1,3566.7,0,0,0,3000,0,0,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,2473.1597333333334,452.04555771221186,2444.8500000000004,1975.7825,2036.38,2099.875,2700.4,3142.91,3574.2775000000006,1387.1,4280.9,0,0,0,3000,0,1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,2993.7417666666665,525.8316106192689,2934.5,2422.0775,2485.79,2563.0249999999996,3281.425,3779.93,4253.130000000001,1704.6,5059.7,0,0,0,3000,0,2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3537.3791,618.3191894320144,3499.8999999999996,2862.5975,2941.4,3026.25,3864.325,4475.17,5016.147500000001,2038,5940.2,0,0,0,3000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4104.001933333333,720.2440775089079,4070.3,3320.48,3408.9700000000003,3503.975,4470.975,5189.36,5844.847499999999,2368,6904.700000000001,0,0,0,3000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,4166.9392,733.3809822266486,4132.299999999999,3369.4975000000004,3457.17,3554.7,4535.799999999999,5268.389999999999,5937.767500000001,2403,7025.6,0,0,0,3000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,4236.667366666667,750.5516536255086,4199.950000000001,3422.9900000000002,3514.1900000000005,3610.95,4613.799999999999,5370.01,6048.2325,2447.8999999999996,7185.0999999999995,0,0,0,3000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,4319.112766666667,772.9023573378065,4277.55,3483.7875000000004,3579.3900000000003,3676.45,4712.75,5475.4000000000005,6177.5250000000005,2485.4,7369.4,0,0,0,3000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4420.9568,807.0052052088458,4364.9,3566.7975,3661.6900000000005,3756.1749999999997,4830.325,5611.59,6338.197500000001,2532.7999999999997,7666.4,0,0,0,3000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4534.776233333333,854.8853619243283,4455.299999999999,3641.9875,3741.1899999999996,3834.7,4994.700000000001,5797.1900000000005,6564.215000000001,2578,8068.4,0,0,0,3000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4643.775533333333,908.342553783017,4527.95,3689.2975,3795.9500000000003,3902.375,5148.8,5965.04,6853.005,2590.6,8462.4,0,0,0,3000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,4732.513666666667,966.5644497833986,4572.1,3713.6974999999998,3825.6699999999996,3943.1500000000005,5278.95,6085.99,7143.759999999999,2590.6,8836.6,0,0,0,3000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,4796.352,1026.1208086448582,4606.25,3713.6974999999998,3827.8900000000003,3958.5,5366.625,6200.969999999999,7356.300000000001,2590.6,9195.5,0,0,0,3000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,4836.192533333333,1078.6955743017838,4630.6,3713.6974999999998,3827.8900000000003,3958.5,5443.049999999999,6343.83,7566.5425000000005,2590.6,9527.6,0,0,0,3000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,4851.3059,1110.028843706239,4630.6,3713.6974999999998,3827.8900000000003,3958.5,5466.775,6435.789999999999,7678.8375000000005,2590.6,9804.7,0,0,0,3000,0,14,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0,-3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0,-2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,1982.4778333333334,372.67129961646475,1971.25,1566.5,1620,1675.5,2162.5,2532.5,2901.5125,1097.5,3485.5,0,0,0,3000,0,0,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,2401.391,438.1515006610276,2353,1919,1980.45,2042.875,2638.125,3055.2,3455.1250000000005,1330.5,4141.5,0,0,0,3000,0,1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,2914.7788333333333,506.7743459843722,2823.75,2366.975,2429.5,2505,3214.75,3669.05,4115.575,1648,4883.5,0,0,0,3000,0,2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3457.1491666666666,597.1161952106418,3389.25,2806,2886.5,2967.5,3801.125,4370.05,4840.737500000001,1986,5746,0,0,0,3000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4023.772,698.1590967614738,3955.75,3263,3354,3444.5,4405.625,5097.6,5670.6,2316,6710.5,0,0,0,3000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,4086.734,711.2419135548741,4021.5,3311,3402.45,3496.875,4472.5,5175,5761.737500000001,2349.5,6834,0,0,0,3000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,4156.506166666667,728.5125240592706,4091.75,3365.9624999999996,3459,3552,4548.625,5257.699999999999,5866.987500000002,2395,6997.5,0,0,0,3000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,4238.9946666666665,751.1551135682755,4162.75,3428.9875,3523.9500000000003,3618.375,4644.75,5365.249999999999,5998.250000000001,2433,7183,0,0,0,3000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4340.906,785.8871564702541,4252.5,3511.4875,3606,3698.875,4773,5503.9,6169,2482.5,7482,0,0,0,3000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4454.763333333333,834.6250130805503,4347.5,3580,3683,3776.5,4930.125,5684.3499999999995,6420.8375000000015,2520.5,7885,0,0,0,3000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4563.796833333334,888.9408975177889,4418,3629.9625,3739,3846.375,5071.125,5865.5,6774.800000000001,2533,8279.5,0,0,0,3000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,4652.5575,947.9208312993339,4462.5,3657.4625,3768.3999999999996,3884,5167.75,5992.4,7028.5375,2533,8653,0,0,0,3000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,4716.4145,1008.0522833208535,4507.5,3657.4625,3769.9500000000003,3900,5252,6129.4,7274.262500000001,2533,9011,0,0,0,3000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,4756.283833333333,1061.0482074917768,4531.5,3657.4625,3769.9500000000003,3900,5300.375,6248.15,7485,2533,9341.5,0,0,0,3000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,4771.394833333334,1092.374996922427,4531.5,3657.4625,3769.9500000000003,3900,5331.375,6357.0999999999995,7610.125,2533,9615.5,0,0,0,3000,0,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,510.62716666666665,120.89028455148303,486,371.5,394,415.5,567.125,676.0999999999999,813.0250000000001,255,1019,0,0,0,3000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,638.5825,170.3204047978794,589,451.475,481.5,510,724.75,854,1103.5125,304,1324,0,0,0,3000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,849.4391666666667,235.29388741272084,772.75,595.5,632.5,669,981.125,1137,1498.0125,394,1734,0,0,0,3000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1160.3986666666667,303.2079411615347,1065.5,836.9875,882.5,925.875,1345.75,1526.6,1994.0750000000003,527,2253,0,0,0,3000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1583.9355,384.2291765467409,1463.25,1167.5,1217.5,1273,1824,2048.2,2610.0375000000004,737.5,2997,0,0,0,3000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2137.2165,465.56820817495446,1999.5,1602.5,1673.95,1769.5,2436.75,2706.1499999999996,3364.6000000000004,1014,3856.5,0,0,0,3000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2769.728833333333,547.0767487671659,2636,2104.4625,2217.4500000000003,2342.5,3118.125,3466.5,4179.0375,1454.5,4817,0,0,0,3000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3425.8371666666667,632.704875426478,3294.75,2661.975,2784.45,2918.875,3807.125,4273.55,5010.687500000001,1920.5,5874,0,0,0,3000,0,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4054.5711666666666,718.8966973813466,3854.25,3218.5,3355.8999999999996,3492.375,4479,5047.55,5801.075000000001,2374.5,6843,0,0,0,3000,0,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4583.662333333334,831.449287662136,4453.25,3683.45,3800.45,3904.875,5099.625,5769.049999999999,6556.1625,2732.5,7735,0,0,0,3000,0,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4973.230166666666,964.9083755281432,4810,3888.9375,4017,4174.5,5588.875,6387.9,7214.6500000000005,2853.5,8706.5,0,0,0,3000,0,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5223.239,1097.7849693019464,5000.25,3936.4875,4094.95,4292.375,5896.375,6808.549999999999,7809.5125,2853.5,9536.5,0,0,0,3000,0,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5357.922833333333,1212.0938466663163,5099.75,3936.4875,4094.95,4298.875,6104.75,7093.449999999999,8275.55,2853.5,10236.5,0,0,0,3000,0,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5414.694333333333,1287.4259307148177,5143.5,3936.4875,4094.95,4298.875,6214.25,7229.249999999999,8561.7625,2853.5,10831.5,0,0,0,3000,0,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5432.52,1323.232248370523,5143.5,3936.4875,4094.95,4298.875,6221.625,7282.299999999999,8709.225000000002,2853.5,11183,0,0,0,3000,0,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.71964844074879,296,230.98749999999998,243,256.5,336.125,394.00000000000006,444.0375000000002,160,540,0,0,0,3000,0,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.83333333333337,74.04128077841887,351.75,272.4875,286.5,303,401,473.00000000000006,537.0250000000001,186.50000000000003,663,0,0,0,3000,0,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.26633333333336,92.1630181102555,411.50000000000006,315,334,353.00000000000006,472.5,563.55,642.5125,216.50000000000003,806.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,506.17490000000004,120.14730150115456,481.25,368.295,390.90000000000003,412.1,562.5,670.6100000000001,809.605,251.6,1010.6,0,0,0,3000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,631.4975000000001,169.21199836461614,581.2,446.89750000000004,475.90000000000003,504.67500000000007,718.125,843.8000000000001,1097.02,298.6,1308.2,0,0,0,3000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,841.6237666666667,234.0400382804582,763.75,590.8850000000001,627.4000000000001,663.1750000000001,975.0500000000002,1124.2,1491.2075,389.00000000000006,1714.4,0,0,0,3000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1152.4549333333334,302.04138310508307,1054.95,831.89,877.4000000000001,920.6750000000001,1340.025,1515.83,1987.9000000000005,522,2231.4,0,0,0,3000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1575.9917666666668,383.17327961330426,1449.7,1163.3725000000002,1211.88,1267.275,1817.525,2034.81,2604.225,732.1,2975.4,0,0,0,3000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2129.272766666667,464.5229175925214,1986.6000000000001,1597.89,1668.6900000000003,1763.5500000000002,2430.425,2694.1,3357.980000000001,1008.6,3843.7000000000003,0,0,0,3000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2761.7851,545.8833234696502,2624.35,2098.4225,2212.61,2336.175,3111.375,3453.57,4171.2525,1448.1000000000001,4804.200000000001,0,0,0,3000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3417.8934333333336,631.2811398994454,3284.4500000000003,2655.985,2778.29,2912.7750000000005,3799.8250000000007,4261.2300000000005,5000.987500000001,1914.1000000000001,5861.2,0,0,0,3000,0,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4046.6274333333336,717.2399042004505,3844.55,3213.7975,3349.67,3486.8,4470.25,5035.41,5797.450000000001,2368.1000000000004,6830.200000000001,0,0,0,3000,0,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4575.7186,829.6069980284436,4441.25,3676.5,3794.390000000001,3898.55,5093.2750000000005,5757.65,6539.6975,2727.5,7712.8,0,0,0,3000,0,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4965.286433333334,962.953568041582,4798.7,3882.79,4011.4700000000003,4169.325,5582.325000000001,6380.310000000001,7202.452500000002,2848.1000000000004,8684.300000000001,0,0,0,3000,0,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5215.295266666667,1095.770085442644,4992.2,3930.7975,4089.84,4286.0250000000005,5887.025,6795.120000000001,7791.1175,2848.1000000000004,9514.300000000001,0,0,0,3000,0,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5349.9791000000005,1210.0489031037098,5091,3930.7975,4089.84,4293.575,6095.6500000000015,7083.240000000001,8254.900000000001,2848.1000000000004,10214.300000000001,0,0,0,3000,0,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.2,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5406.7506,1285.3633030314427,5132.700000000001,3930.7975,4089.84,4293.575,6204.700000000001,7217.91,8547.9225,2848.1000000000004,10809.300000000001,0,0,0,3000,0,13,Cumulative infectious days
